transaction_id,sender_id,receiver_id,amount,timestamp
T002454,ACC700614,ACC841900,11887.17,2026-01-07 18-27-00
T002455,ACC784789,ACC498776,5969.89,2026-01-01 19-44-00
T002456,ACC428603,ACC640446,17351.17,2026-01-08 15-52-00
T002457,ACC464471,ACC802608,16796.95,2026-01-15 00-34-00
T002458,ACC661423,ACC721853,11195.37,2026-01-05 16-18-00
T002459,ACC645099,ACC700716,5855.45,2026-01-15 13-56-00
T002460,ACC417466,ACC890027,24836.43,2026-01-09 19-37-00
T002461,ACC627684,ACC464835,21244.36,2026-01-13 05-32-00
T002462,ACC750541,ACC838442,21044.47,2026-01-11 14-15-00
T002463,ACC542011,ACC594533,19089.29,2026-01-13 19-59-00
T002464,ACC602781,ACC785056,21261.54,2026-01-01 09-32-00
T002465,ACC261552,ACC821628,9181.46,2026-01-07 00-28-00
T002466,ACC891107,ACC200059,3854.94,2026-01-01 12-20-00
T002467,ACC436501,ACC721158,21390.97,2026-01-10 20-54-00
T002468,ACC503904,ACC556880,8479.36,2026-01-14 09-22-00
T002469,ACC501518,ACC329826,6550.7,2026-01-09 20-22-00
T002470,ACC504108,ACC378304,19862.09,2026-01-14 00-51-00
T002471,ACC425200,ACC986366,2702.98,2026-01-14 17-11-00
T002472,ACC816060,ACC522125,20924.61,2026-01-14 14-44-00
T002473,ACC135090,ACC489067,12081.89,2026-01-13 19-01-00
T002474,ACC888343,ACC794777,2926.9,2026-01-13 03-09-00
T002475,ACC506284,ACC325369,19429.44,2026-01-05 04-22-00
T002476,ACC988611,ACC890187,22430.61,2026-01-11 22-33-00
T002477,ACC671374,ACC760671,8521.63,2026-01-16 00-25-00
T002478,ACC136190,ACC237907,24391.46,2026-01-03 20-53-00
T002479,ACC431727,ACC185911,8136.33,2026-01-07 08-27-00
T002480,ACC211784,ACC575963,5692.46,2026-01-09 18-53-00
T002481,ACC882287,ACC629572,13789.64,2026-01-06 00-43-00
T002482,ACC131103,ACC869712,9955.14,2026-01-05 03-26-00
T002483,ACC399788,ACC886102,15074.13,2026-01-06 06-40-00
T002484,ACC294451,ACC154035,13460.85,2026-01-10 04-58-00
T002485,ACC247428,ACC751545,14733.41,2026-01-06 17-55-00
T002486,ACC607982,ACC525352,11503.39,2026-01-06 14-22-00
T002487,ACC586334,ACC319644,14811.69,2026-01-10 04-30-00
T002488,ACC278536,ACC376653,18786.79,2026-01-16 02-29-00
T002489,ACC467561,ACC975932,21625.98,2026-01-03 02-43-00
T002490,ACC508095,ACC472064,12904.98,2026-01-15 05-27-00
T002491,ACC312138,ACC418255,13744.59,2026-01-06 18-03-00
T002492,ACC253889,ACC881602,8097.74,2026-01-14 07-04-00
T002493,ACC542061,ACC824109,17774.13,2026-01-11 21-54-00
T002494,ACC379517,ACC690330,12959.1,2026-01-14 15-16-00
T002495,ACC172889,ACC532714,13221.26,2026-01-04 01-13-00
T002496,ACC803097,ACC215118,1704.12,2026-01-14 03-22-00
T002497,ACC913400,ACC107286,16427.78,2026-01-15 02-12-00
T002498,ACC265753,ACC919070,24294.28,2026-01-10 17-04-00
T002499,ACC736422,ACC453115,10791.48,2026-01-04 23-03-00
T002500,ACC899602,ACC862265,2944.2,2026-01-04 13-02-00
T002501,ACC280363,ACC462290,8454.83,2026-01-09 04-03-00
T002502,ACC949590,ACC204057,18645.21,2026-01-01 12-00-00
T002503,ACC767445,ACC497099,11454.77,2026-01-13 04-59-00
T002504,ACC433005,ACC871877,22640.68,2026-01-06 22-49-00
T002505,ACC817647,ACC542243,22842.59,2026-01-05 22-19-00
T002506,ACC478656,ACC240574,13338.03,2026-01-04 15-44-00
T002507,ACC669234,ACC760179,14685.36,2026-01-10 06-32-00
T002508,ACC864699,ACC847394,19242.41,2026-01-08 04-27-00
T002509,ACC236548,ACC304651,5095.4,2026-01-02 02-37-00
T002510,ACC583495,ACC707559,13138.74,2026-01-04 03-43-00
T002511,ACC715682,ACC695238,20327.67,2026-01-16 04-52-00
T002512,ACC451186,ACC778212,14028.92,2026-01-06 09-37-00
T002513,ACC585403,ACC328188,3054.41,2026-01-07 18-02-00
T002514,ACC860840,ACC370913,12830.36,2026-01-14 20-14-00
T002515,ACC180669,ACC966937,16675.38,2026-01-14 04-10-00
T002516,ACC952068,ACC879127,1297.48,2026-01-13 08-22-00
T002517,ACC137982,ACC225539,19304.6,2026-01-06 03-46-00
T002518,ACC879556,ACC336539,4539.9,2026-01-07 21-01-00
T002519,ACC255592,ACC189703,19505.64,2026-01-02 00-28-00
T002520,ACC794843,ACC472376,14862.18,2026-01-07 23-27-00
T002521,ACC319422,ACC458679,21903.07,2026-01-08 02-50-00
T002522,ACC742795,ACC412629,18805.75,2026-01-09 01-34-00
T002523,ACC640472,ACC997432,19475.49,2026-01-14 06-41-00
T002524,ACC800291,ACC998299,8355.75,2026-01-14 19-09-00
T002525,ACC141659,ACC312684,20470.26,2026-01-07 15-09-00
T002526,ACC109432,ACC852273,3771.02,2026-01-11 14-17-00
T002527,ACC791991,ACC313982,5886.62,2026-01-14 15-46-00
T002528,ACC932870,ACC305928,12903.55,2026-01-04 07-24-00
T002529,ACC906898,ACC749253,13630.15,2026-01-01 21-31-00
T002530,ACC298502,ACC600538,5224.57,2026-01-06 11-21-00
T002531,ACC267389,ACC672062,4426.85,2026-01-13 15-28-00
T002532,ACC530454,ACC361038,2177.67,2026-01-06 16-10-00
T002533,ACC506276,ACC958488,13760.02,2026-01-12 15-08-00
T002534,ACC564958,ACC451825,7041.81,2026-01-02 23-49-00
T002535,ACC139386,ACC926873,23407.28,2026-01-08 18-58-00
T002536,ACC961503,ACC843564,9821.92,2026-01-13 16-59-00
T002537,ACC955025,ACC561056,23218.53,2026-01-11 11-52-00
T002538,ACC709552,ACC289534,8803.97,2026-01-04 21-36-00
T002539,ACC712747,ACC169933,8111.95,2026-01-05 03-09-00
T002540,ACC625789,ACC591071,15416.62,2026-01-14 01-07-00
T002541,ACC470591,ACC460530,20361.97,2026-01-11 19-56-00
T002542,ACC448060,ACC721717,1025.71,2026-01-15 23-02-00
T002543,ACC964452,ACC983501,13124.06,2026-01-04 06-03-00
T002544,ACC193241,ACC946565,6769.36,2026-01-02 08-46-00
T002545,ACC573779,ACC322844,11804.03,2026-01-07 03-05-00
T002546,ACC817074,ACC176790,4150.42,2026-01-10 04-48-00
T002547,ACC393753,ACC341546,5005,2026-01-15 14-57-00
T002548,ACC209772,ACC747952,2472.21,2026-01-03 12-52-00
T002549,ACC931958,ACC616536,5075.32,2026-01-15 21-44-00
T002550,ACC788491,ACC813090,15567.15,2026-01-10 07-27-00
T002551,ACC952754,ACC469488,17030,2026-01-14 06-47-00
T002552,ACC203041,ACC225648,4547.09,2026-01-01 17-04-00
T002553,ACC136822,ACC435159,5378.02,2026-01-13 13-35-00
T002554,ACC123057,ACC494152,4292.43,2026-01-01 17-55-00
T002555,ACC913870,ACC968297,1205.47,2026-01-01 10-35-00
T002556,ACC357549,ACC795486,16908.46,2026-01-08 13-24-00
T002557,ACC685481,ACC420868,7967.87,2026-01-01 21-47-00
T002558,ACC821763,ACC472080,23208.9,2026-01-10 09-48-00
T002559,ACC666724,ACC314718,2326.79,2026-01-12 01-16-00
T002560,ACC437961,ACC799073,11382.43,2026-01-11 02-32-00
T002561,ACC311947,ACC511105,2002.32,2026-01-12 13-32-00
T002562,ACC354352,ACC850874,10129.75,2026-01-13 09-51-00
T002563,ACC923511,ACC440271,9991.95,2026-01-04 02-57-00
T002564,ACC777253,ACC993165,7198.83,2026-01-03 07-14-00
T002565,ACC491026,ACC723221,21995.49,2026-01-09 16-19-00
T002566,ACC482927,ACC135989,21463.93,2026-01-10 06-24-00
T002567,ACC288925,ACC389894,6658.94,2026-01-12 12-14-00
T002568,ACC221688,ACC337814,22417.39,2026-01-07 00-35-00
T002569,ACC162675,ACC590548,8332.44,2026-01-07 17-09-00
T002570,ACC113642,ACC771540,23097.09,2026-01-11 14-17-00
T002571,ACC622847,ACC535095,22081.55,2026-01-13 12-41-00
T002572,ACC139681,ACC606914,5762.56,2026-01-11 16-19-00
T002573,ACC924772,ACC340763,14571.69,2026-01-10 16-22-00
T002574,ACC561465,ACC686929,16742.29,2026-01-14 05-14-00
T002575,ACC699787,ACC184347,10960.92,2026-01-05 10-38-00
T002576,ACC636809,ACC912849,1263.05,2026-01-12 12-08-00
T002577,ACC706406,ACC308799,4937,2026-01-08 07-57-00
T002578,ACC595969,ACC739067,13364.96,2026-01-16 03-00-00
T002579,ACC862659,ACC184724,1462.75,2026-01-03 23-48-00
T002580,ACC909199,ACC738228,21983.27,2026-01-12 04-53-00
T002581,ACC964866,ACC772975,18922.93,2026-01-05 01-09-00
T002582,ACC438417,ACC712462,12623.03,2026-01-05 18-44-00
T002583,ACC554679,ACC177430,8406.66,2026-01-09 13-24-00
T002584,ACC132070,ACC416702,1667.28,2026-01-11 01-19-00
T002585,ACC859453,ACC713337,1194.46,2026-01-15 00-10-00
T002586,ACC856682,ACC770311,9899.97,2026-01-04 03-49-00
T002587,ACC485558,ACC372236,9464.31,2026-01-12 16-00-00
T002588,ACC859285,ACC496667,11704.35,2026-01-09 07-16-00
T002589,ACC856477,ACC924524,1032.68,2026-01-05 17-45-00
T002590,ACC638581,ACC375198,15582.4,2026-01-13 08-05-00
T002591,ACC915256,ACC931270,22777.24,2026-01-13 05-48-00
T002592,ACC947494,ACC425777,3306.61,2026-01-11 22-48-00
T002593,ACC512126,ACC564511,3009.82,2026-01-03 12-36-00
T002594,ACC878406,ACC533318,4424.66,2026-01-07 18-28-00
T002595,ACC295175,ACC110784,21953.9,2026-01-06 06-32-00
T002596,ACC644111,ACC470297,19559.27,2026-01-08 19-40-00
T002597,ACC334530,ACC300140,14636.88,2026-01-08 11-16-00
T002598,ACC619523,ACC521867,15836.34,2026-01-02 18-38-00
T002599,ACC929006,ACC333436,10789.05,2026-01-10 15-23-00
T002600,ACC654393,ACC882220,24365.93,2026-01-11 15-54-00
T002601,ACC601383,ACC417906,15145.93,2026-01-10 19-34-00
T002602,ACC512045,ACC934028,21326.61,2026-01-06 18-34-00
T002603,ACC673946,ACC791929,11943.36,2026-01-07 06-33-00
T002604,ACC636241,ACC979758,3580.6,2026-01-11 23-20-00
T002605,ACC513016,ACC555604,8638.36,2026-01-02 19-18-00
T002606,ACC796180,ACC462539,12431.41,2026-01-03 00-20-00
T002607,ACC867415,ACC491726,17681.2,2026-01-09 02-48-00
T002608,ACC145884,ACC742434,23025.43,2026-01-13 17-48-00
T002609,ACC881101,ACC553156,19470.04,2026-01-03 01-07-00
T002610,ACC432292,ACC317354,21543.13,2026-01-08 09-09-00
T002611,ACC880694,ACC905601,15065.14,2026-01-06 18-43-00
T002612,ACC964923,ACC758609,7156.71,2026-01-07 00-37-00
T002613,ACC812399,ACC917892,24631.82,2026-01-01 12-16-00
T002614,ACC298843,ACC832532,18829.57,2026-01-11 10-03-00
T002615,ACC122945,ACC121856,16278.03,2026-01-01 09-27-00
T002616,ACC564464,ACC410638,24475,2026-01-11 15-12-00
T002617,ACC204200,ACC526777,23819.11,2026-01-06 00-37-00
T002618,ACC976286,ACC294247,14203,2026-01-05 22-40-00
T002619,ACC681178,ACC248031,20149.44,2026-01-08 19-38-00
T002620,ACC321769,ACC326845,7144.3,2026-01-08 10-46-00
T002621,ACC665646,ACC498383,4277.15,2026-01-15 12-08-00
T002622,ACC883071,ACC237072,7271.32,2026-01-03 23-25-00
T002623,ACC630477,ACC316046,1512.47,2026-01-09 19-53-00
T002624,ACC442326,ACC717029,12051.04,2026-01-15 13-08-00
T002625,ACC754882,ACC918395,17521.57,2026-01-04 23-34-00
T002626,ACC815787,ACC247027,14836.02,2026-01-15 13-14-00
T002627,ACC885754,ACC644138,15847.94,2026-01-14 06-27-00
T002628,ACC697651,ACC786116,23700.5,2026-01-13 14-47-00
T002629,ACC217447,ACC628964,11041.23,2026-01-15 15-22-00
T002630,ACC956313,ACC566619,20819.89,2026-01-16 06-18-00
T002631,ACC211509,ACC539931,9545.79,2026-01-03 11-27-00
T002632,ACC861209,ACC213103,1956.26,2026-01-13 00-43-00
T002633,ACC956428,ACC432628,17238.97,2026-01-05 04-09-00
T002634,ACC431943,ACC841263,1560.64,2026-01-02 00-43-00
T002635,ACC899067,ACC196561,3356.3,2026-01-03 06-45-00
T002636,ACC128707,ACC761057,9926.89,2026-01-12 02-58-00
T002637,ACC296227,ACC296640,23309.88,2026-01-05 05-50-00
T002638,ACC384691,ACC506912,4049.19,2026-01-15 22-12-00
T002639,ACC763648,ACC585627,15956.66,2026-01-12 19-44-00
T002640,ACC158757,ACC484158,24510.33,2026-01-06 06-30-00
T002641,ACC668612,ACC696212,20213.86,2026-01-08 00-11-00
T002642,ACC594742,ACC356484,24239.54,2026-01-15 02-53-00
T002643,ACC614479,ACC374910,13459.7,2026-01-07 23-46-00
T002644,ACC166811,ACC635054,2759.11,2026-01-13 01-05-00
T002645,ACC350919,ACC797420,15912.09,2026-01-14 16-40-00
T002646,ACC475581,ACC615830,23544.32,2026-01-03 17-53-00
T002647,ACC739265,ACC221337,5018.22,2026-01-02 22-10-00
T002648,ACC922503,ACC662492,11899.2,2026-01-12 15-40-00
T002649,ACC960961,ACC911453,20096.03,2026-01-05 08-06-00
T002650,ACC846758,ACC789116,23356.13,2026-01-08 00-00-00
T002651,ACC752139,ACC542361,20723.02,2026-01-10 06-13-00
T002652,ACC570188,ACC486195,20891.8,2026-01-12 10-49-00
T002653,ACC791822,ACC702472,10695.99,2026-01-03 14-01-00
T002654,ACC150260,ACC205737,8944.94,2026-01-08 13-38-00
T002655,ACC545847,ACC634092,14225.78,2026-01-05 00-39-00
T002656,ACC775225,ACC141570,11606.76,2026-01-10 06-23-00
T002657,ACC827341,ACC566781,1919.2,2026-01-14 05-54-00
T002658,ACC215430,ACC328240,1038.73,2026-01-08 20-20-00
T002659,ACC663164,ACC510954,9159.72,2026-01-01 19-11-00
T002660,ACC533865,ACC587023,12526.29,2026-01-02 22-49-00
T002661,ACC567597,ACC997551,14994.67,2026-01-13 20-29-00
T002662,ACC662365,ACC504082,24473.22,2026-01-11 12-01-00
T002663,ACC727311,ACC195481,1884.62,2026-01-13 04-46-00
T002664,ACC196412,ACC457623,7428.01,2026-01-15 05-58-00
T002665,ACC907038,ACC226341,9036.13,2026-01-06 14-49-00
T002666,ACC953225,ACC254090,7408.93,2026-01-12 15-28-00
T002667,ACC277960,ACC798944,2545.13,2026-01-14 14-29-00
T002668,ACC163951,ACC139843,17778.62,2026-01-12 06-54-00
T002669,ACC618443,ACC146157,23489.47,2026-01-09 17-26-00
T002670,ACC474830,ACC168386,4882.24,2026-01-16 01-38-00
T002671,ACC148706,ACC263066,5500.56,2026-01-08 12-36-00
T002672,ACC785405,ACC653270,13660.26,2026-01-03 17-40-00
T002673,ACC926711,ACC704154,9249.43,2026-01-15 02-33-00
T002674,ACC297378,ACC755144,5571.74,2026-01-07 02-43-00
T002675,ACC275621,ACC996625,17705.95,2026-01-15 16-37-00
T002676,ACC411364,ACC250050,16790.5,2026-01-11 00-31-00
T002677,ACC545810,ACC838717,15400.89,2026-01-11 21-35-00
T002678,ACC767183,ACC447697,4532.18,2026-01-13 05-44-00
T002679,ACC756684,ACC397613,2450.13,2026-01-07 14-43-00
T002680,ACC593334,ACC906678,19588.87,2026-01-03 13-29-00
T002681,ACC331174,ACC596422,18255.26,2026-01-11 06-22-00
T002682,ACC494417,ACC229693,11709.57,2026-01-14 10-48-00
T002683,ACC607853,ACC594062,10089.05,2026-01-06 08-53-00
T002684,ACC578974,ACC532957,18591.12,2026-01-05 15-44-00
T002685,ACC212526,ACC277545,9036.36,2026-01-11 21-02-00
T002686,ACC180258,ACC211674,22998.76,2026-01-03 03-57-00
T002687,ACC867510,ACC680846,7719.51,2026-01-01 16-40-00
T002688,ACC783163,ACC837562,18052.89,2026-01-08 04-16-00
T002689,ACC228965,ACC731292,17367.78,2026-01-07 15-45-00
T002690,ACC894176,ACC229098,15417.42,2026-01-09 23-24-00
T002691,ACC412410,ACC219418,1864.89,2026-01-13 04-01-00
T002692,ACC265279,ACC235637,14749.37,2026-01-07 21-55-00
T002693,ACC901549,ACC879356,3565.45,2026-01-12 14-09-00
T002694,ACC734323,ACC173156,6525.07,2026-01-13 17-38-00
T002695,ACC471128,ACC626141,1632.69,2026-01-10 14-14-00
T002696,ACC977112,ACC788806,12254.96,2026-01-08 17-11-00
T002697,ACC302813,ACC650174,4988.14,2026-01-06 15-35-00
T002698,ACC796236,ACC299902,11006.36,2026-01-05 01-28-00
T002699,ACC840341,ACC960244,2576.84,2026-01-08 07-58-00
T002700,ACC795758,ACC752328,9252.97,2026-01-10 02-38-00
T002701,ACC917820,ACC710965,21696.11,2026-01-13 10-37-00
T002702,ACC652552,ACC962191,3848.19,2026-01-09 04-33-00
T002703,ACC880831,ACC609816,15723.75,2026-01-14 21-36-00
T002704,ACC628264,ACC424174,19699.37,2026-01-09 06-42-00
T002705,ACC447364,ACC200544,2227.05,2026-01-05 04-23-00
T002706,ACC248829,ACC790212,19699.6,2026-01-11 13-29-00
T002707,ACC501275,ACC706020,13008.92,2026-01-10 22-36-00
T002708,ACC276253,ACC948291,20186.58,2026-01-13 10-29-00
T002709,ACC843403,ACC314815,16496.49,2026-01-02 23-08-00
T002710,ACC123113,ACC154587,13029.27,2026-01-07 22-54-00
T002711,ACC475598,ACC673006,24775.93,2026-01-15 06-56-00
T002712,ACC232352,ACC325105,18502.39,2026-01-02 14-48-00
T002713,ACC919825,ACC576914,24964.99,2026-01-05 18-08-00
T002714,ACC628604,ACC133025,20888.82,2026-01-11 18-57-00
T002715,ACC163178,ACC143622,11839.69,2026-01-16 05-36-00
T002716,ACC101364,ACC126012,18556.48,2026-01-16 05-31-00
T002717,ACC154424,ACC469439,3278.83,2026-01-14 07-53-00
T002718,ACC377298,ACC773321,8337.03,2026-01-05 05-21-00
T002719,ACC836717,ACC810903,13696.66,2026-01-15 01-22-00
T002720,ACC605103,ACC926069,14498.84,2026-01-16 04-23-00
T002721,ACC267563,ACC306414,13126.04,2026-01-12 02-13-00
T002722,ACC121304,ACC481216,20076.74,2026-01-13 14-41-00
T002723,ACC481073,ACC893360,24934.51,2026-01-14 21-55-00
T002724,ACC634916,ACC607967,18632.69,2026-01-04 18-19-00
T002725,ACC973988,ACC616956,6340.1,2026-01-08 22-23-00
T002726,ACC654464,ACC248763,16045.59,2026-01-05 18-19-00
T002727,ACC506294,ACC878700,17765.21,2026-01-15 17-38-00
T002728,ACC477824,ACC207696,4963.06,2026-01-01 17-08-00
T002729,ACC791078,ACC997078,23828.43,2026-01-08 19-29-00
T002730,ACC660189,ACC247809,12941.64,2026-01-10 07-35-00
T002731,ACC223830,ACC872723,9834.05,2026-01-08 13-28-00
T002732,ACC710306,ACC927851,12420.93,2026-01-12 23-44-00
T002733,ACC490849,ACC938223,9522.8,2026-01-09 03-33-00
T002734,ACC334680,ACC437278,19811.64,2026-01-06 10-21-00
T002735,ACC952403,ACC548808,12968.03,2026-01-13 12-21-00
T002736,ACC367281,ACC168412,9225.79,2026-01-08 10-54-00
T002737,ACC466901,ACC660518,9774.26,2026-01-04 08-58-00
T002738,ACC466197,ACC299767,22399.13,2026-01-11 00-42-00
T002739,ACC727240,ACC141221,14552.29,2026-01-03 23-36-00
T002740,ACC285853,ACC236912,8644.96,2026-01-02 14-28-00
T002741,ACC930807,ACC933157,14765.22,2026-01-04 00-17-00
T002742,ACC779727,ACC976258,2792.85,2026-01-14 12-10-00
T002743,ACC902352,ACC679184,21303.16,2026-01-10 09-56-00
T002744,ACC686289,ACC899385,10355.54,2026-01-09 00-21-00
T002745,ACC276311,ACC344499,21312.87,2026-01-03 19-51-00
T002746,ACC512911,ACC646645,9981.44,2026-01-14 07-59-00
T002747,ACC942166,ACC900879,4763.91,2026-01-12 22-05-00
T002748,ACC945708,ACC716350,19752.53,2026-01-03 08-42-00
T002749,ACC100349,ACC719487,1697.75,2026-01-02 22-11-00
T002750,ACC287893,ACC318125,23879.33,2026-01-12 22-04-00
T002751,ACC109997,ACC667902,22555.07,2026-01-15 01-15-00
T002752,ACC575969,ACC978255,8734.13,2026-01-02 12-36-00
T002753,ACC207907,ACC552421,8040.11,2026-01-04 04-07-00
T002754,ACC269702,ACC914341,12763.57,2026-01-16 06-11-00
T002755,ACC354661,ACC898293,19025.36,2026-01-10 10-07-00
T002756,ACC817650,ACC896144,12889.62,2026-01-13 06-42-00
T002757,ACC832289,ACC201126,8878.15,2026-01-06 09-55-00
T002758,ACC185813,ACC361945,19896,2026-01-07 11-52-00
T002759,ACC261813,ACC552858,2072.85,2026-01-03 15-06-00
T002760,ACC183268,ACC179360,23675,2026-01-01 12-08-00
T002761,ACC230060,ACC911938,18903.55,2026-01-05 23-43-00
T002762,ACC456242,ACC457126,17798.43,2026-01-06 22-42-00
T002763,ACC369468,ACC121016,4620.07,2026-01-08 22-33-00
T002764,ACC380754,ACC272109,24449.39,2026-01-12 23-15-00
T002765,ACC138427,ACC180630,24580.29,2026-01-04 15-49-00
T002766,ACC663549,ACC623924,19823.99,2026-01-09 05-23-00
T002767,ACC750523,ACC201297,24347.23,2026-01-08 21-52-00
T002768,ACC296533,ACC859518,7181.81,2026-01-11 09-09-00
T002769,ACC257843,ACC205581,11941.67,2026-01-07 21-08-00
T002770,ACC794612,ACC570930,7920.02,2026-01-09 17-34-00
T002771,ACC500685,ACC710036,21690.3,2026-01-07 19-20-00
T002772,ACC236794,ACC109203,9297.37,2026-01-12 13-47-00
T002773,ACC788286,ACC959263,20197.03,2026-01-15 17-58-00
T002774,ACC690588,ACC286178,1212.63,2026-01-07 14-10-00
T002775,ACC590963,ACC457208,11513.22,2026-01-15 13-12-00
T002776,ACC358999,ACC464614,8920.27,2026-01-09 07-41-00
T002777,ACC799128,ACC231470,1905.61,2026-01-12 06-17-00
T002778,ACC643793,ACC285346,6695.15,2026-01-06 06-46-00
T002779,ACC853696,ACC386125,22612.76,2026-01-08 04-15-00
T002780,ACC971061,ACC807074,20743.15,2026-01-15 14-01-00
T002781,ACC168461,ACC954187,12906.43,2026-01-04 15-01-00
T002782,ACC985568,ACC168024,23299.98,2026-01-07 14-16-00
T002783,ACC722653,ACC848603,21395.98,2026-01-13 00-36-00
T002784,ACC365283,ACC618341,8142.89,2026-01-04 05-53-00
T002785,ACC193085,ACC117326,15755.31,2026-01-04 04-28-00
T002786,ACC545762,ACC595437,20230.24,2026-01-06 04-01-00
T002787,ACC153052,ACC737081,18116.17,2026-01-11 12-47-00
T002788,ACC561960,ACC162139,5878.47,2026-01-03 11-13-00
T002789,ACC745970,ACC399170,10977.07,2026-01-13 21-02-00
T002790,ACC746133,ACC242990,24816.83,2026-01-02 06-42-00
T002791,ACC811100,ACC438979,3502.17,2026-01-01 14-22-00
T002792,ACC839712,ACC729648,6267.74,2026-01-09 10-33-00
T002793,ACC134267,ACC227266,5781.76,2026-01-07 23-18-00
T002794,ACC715594,ACC173269,6907.43,2026-01-12 09-58-00
T002795,ACC103179,ACC205124,11305.23,2026-01-05 17-27-00
T002796,ACC129790,ACC592956,17534.01,2026-01-15 00-07-00
T002797,ACC394187,ACC895677,19493.76,2026-01-12 03-59-00
T002798,ACC764997,ACC837793,8828.39,2026-01-10 15-51-00
T002799,ACC112406,ACC244612,1484.68,2026-01-10 22-08-00
T002800,ACC362517,ACC786392,24619.21,2026-01-05 02-24-00
T002801,ACC902883,ACC346181,13204.3,2026-01-02 23-37-00
T002802,ACC472086,ACC131285,16985.01,2026-01-15 18-44-00
T002803,ACC549885,ACC799527,3570.71,2026-01-14 07-17-00
T002804,ACC929111,ACC635058,22542.15,2026-01-09 03-52-00
T002805,ACC491540,ACC427275,1905.85,2026-01-03 11-04-00
T002806,ACC449364,ACC420680,1466.4,2026-01-15 13-30-00
T002807,ACC591420,ACC458928,18312.61,2026-01-04 19-00-00
T002808,ACC982602,ACC624571,9436.67,2026-01-01 19-14-00
T002809,ACC975197,ACC944758,19678.38,2026-01-14 17-34-00
T002810,ACC618320,ACC580071,23981.78,2026-01-05 04-29-00
T002811,ACC327592,ACC687648,21148.97,2026-01-13 04-28-00
T002812,ACC782297,ACC889544,7899.72,2026-01-04 12-43-00
T002813,ACC544282,ACC194482,23040.82,2026-01-05 00-45-00
T002814,ACC691867,ACC413490,23087.66,2026-01-12 01-38-00
T002815,ACC852065,ACC889588,8241.63,2026-01-07 00-24-00
T002816,ACC382206,ACC818600,2432.21,2026-01-12 01-44-00
T002817,ACC478952,ACC519703,7678.87,2026-01-10 07-04-00
T002818,ACC637189,ACC515364,7415.66,2026-01-14 09-34-00
T002819,ACC101491,ACC551249,5494.29,2026-01-16 06-06-00
T002820,ACC361530,ACC764815,24628.11,2026-01-05 00-06-00
T002821,ACC184924,ACC328917,9473.15,2026-01-10 15-05-00
T002822,ACC365434,ACC107137,13187.71,2026-01-10 09-51-00
T002823,ACC269716,ACC909822,21301.12,2026-01-12 04-38-00
T002824,ACC161658,ACC373228,22246.3,2026-01-14 19-25-00
T002825,ACC641778,ACC548715,22328.04,2026-01-06 16-01-00
